0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.013925568636510566	0.0	0.0005389826161776236	0.034964884566239335	99.82686325973924
0.02	0.005	0.0	0.02753833368990973	0.0	0.002136980236463135	0.03492980436372689	99.65402628278677
0.03	0.005	0.0	0.0408453174990136	0.0	0.004766100885799884	0.034894759357115245	99.48148855014217
0.04	0.005	0.0	0.053853384745414214	0.0	0.008399149297755022	0.0348597495110924	99.30924954370357
0.05	0.005	0.0	0.06656924597224115	0.0	0.013009609286981519	0.03482477479038181	99.1373087462662
0.06	0.005	0.0	0.07899946113286536	0.0	0.018571625978011833	0.03478983515974233	98.96566564152067
0.07	0.005	0.0	0.09115044281203108	0.0	0.025059989824059714	0.03475493058396814	98.7943197140516
0.08	0.005	0.0	0.10302845972315666	0.0	0.03245011917117437	0.03472006102788876	98.6232704493359
0.09	0.005	0.0	0.11463963982907928	0.0	0.04071804509297051	0.034685226456369005	98.45251733374137
0.1	0.005	0.0	0.12598997337671275	0.0	0.049840396036413	0.03465042683430893	98.2820598545251
0.11	0.005	0.0	0.13708531644691277	0.0	0.0597943810400873	0.034615662126643805	98.11189749983183
0.12	0.005	0.0	0.14793139324270085	0.0	0.07055777804423269	0.034580932298344094	97.94202975869267
0.13	0.005	0.0	0.15853379974494866	0.0	0.08210891626482324	0.03454623731441538	97.77245612102327
0.14	0.005	0.0	0.1688980063847032	0.0	0.09442666374695598	0.034511577139898386	97.60317607762241
0.15	0.005	0.0	0.1790293603073993	0.0	0.10749041560737566	0.03447695173986889	97.43418912017069
0.16	0.005	0.0	0.18893308908767556	0.0	0.12128007669201796	0.034442361079437704	97.26549474122855
0.17	0.005	0.0	0.19861430296453947	0.0	0.1357760512872739	0.03440780512375067	97.09709243423502
0.18	0.005	0.0	0.2080779969310892	0.0	0.1509592322263676	0.03437328383798858	96.92898169350644
0.19	0.005	0.0	0.2173290542126622	0.0	0.16681098477795112	0.034338797187367154	96.76116201423443
0.2	0.005	0.0	0.2263722486784738	0.0	0.18331313583936623	0.03430434513713704	96.59363289248451
0.21	0.005	0.0	0.23521224655061712	0.0	0.2004479651562105	0.03426992765258371	96.42639382519495
0.22	0.005	0.0	0.2438536090946281	0.0	0.21819819238150132	0.0342355446990275	96.25944431017513
0.23	0.005	0.0	0.2523007959889556	0.0	0.23654696227405694	0.03420119624182352	96.09278384610339
0.24	0.005	0.0	0.2605581664256676	0.0	0.2554778394489675	0.03416688224636164	95.9264119325263
0.25	0.005	0.0	0.2686299811712522	0.0	0.2749747976910428	0.034132602678066476	95.76032806985727
0.26	0.005	0.0	0.2765204058468548	0.0	0.29502220554341857	0.03409835750239731	95.59453175937423
0.27	0.005	0.0	0.2842335129244724	0.0	0.31560481757965037	0.03406414668484807	95.42902250321849
0.28	0.005	0.0	0.29177328306919165	0.0	0.3367077677868503	0.034029970190947334	95.26379980439354
0.29	0.005	0.0	0.2991436069054082	0.0	0.35831656054151184	0.03399582798625825	95.09886316676379
0.3	0.005	0.0	0.306348288617508	0.0	0.38041705525397623	0.03396172003637852	94.93421209505196
0.31	0.005	0.0	0.3133910470890752	0.0	0.4029954614087913	0.03392764630694034	94.7698460948383
0.32	0.005	0.0	0.320275517366911	0.0	0.4260383313949864	0.033893606763610425	94.60576467255935
0.33	0.005	0.0	0.3270052521702602	0.0	0.44953255283249965	0.03385960137208992	94.44196733550663
0.34	0.005	0.0	0.3335837254118088	0.0	0.4734653338127107	0.033825630098114366	94.27845359182399
0.35	0.005	0.0	0.34001433318507607	0.0	0.497824198647477	0.033791692907453694	94.1152229505068
0.36	0.005	0.0	0.34630039497561876	0.0	0.5225969820835078	0.03375778976591218	93.95227492140091
0.37	0.005	0.0	0.3524451550172358	0.0	0.5477718221776545	0.03372392063932842	93.78960901520121
0.38	0.005	0.0	0.3584517853855257	0.0	0.5733371475652604	0.033690085493575266	93.62722474344925
0.39	0.005	0.0	0.36432338749839643	0.0	0.5992816710994345	0.03365628429455981	93.46512161853182
0.4	0.005	0.0	0.3700629926427166	0.0	0.6255943874155607	0.03362251700822334	93.30329915368054
0.41	0.005	0.0	0.3756735636684349	0.0	0.6522645643277208	0.03358878360054136	93.14175686296996
0.42	0.005	0.0	0.3811579967254408	0.0	0.6792817356324412	0.03355508403752346	92.9804942613161
0.43	0.005	0.0	0.38651912397759086	0.0	0.7066356898923609	0.033521418285213364	92.81951086447388
0.44	0.005	0.0	0.3917597137461711	0.0	0.734316469815283	0.03348778630968884	92.65880618903707
0.45	0.005	0.0	0.39688247201107424	0.0	0.7623143651811972	0.03345418807706171	92.49837975243646
0.46	0.005	0.0	0.40189004313441823	0.0	0.7906199088720025	0.03342062355347779	92.33823107293914
0.47	0.005	0.0	0.4067850129335051	0.0	0.8192238646228834	0.03338709270511687	92.17835966964537
0.48	0.005	0.0	0.41156990973205115	0.0	0.8481172226520988	0.03335359549819264	92.01876506248757
0.49	0.005	0.0	0.4162472045861712	0.0	0.8772911986600157	0.033320131898952714	91.85944677222999
0.5	0.005	0.0	0.4208193129517082	0.0	0.9067372257848434	0.033286701873678576	91.70040432046659
0.51	0.005	0.0	0.42528859528684887	0.0	0.9364469518553877	0.03325330538868554	91.54163722962039
0.52	0.005	0.0	0.42965736011903344	0.0	0.9664122271919348	0.033219942410322695	91.38314502294013
0.53	0.005	0.0	0.43392786445271003	0.0	0.996625102912003	0.03318661290497289	91.22492722449965
0.54	0.005	0.0	0.4381023140928949	0.0	1.0270778295071643	0.03315331683905272	91.06698335919764
0.55	0.005	0.0	0.44218286521756794	0.0	1.057762849228084	0.033120054179012474	90.90931295275527
0.56	0.005	0.0	0.44617162487614315	0.0	1.088672794039669	0.0330868248913361	90.75191553171567
0.57	0.005	0.0	0.4500706538728868	0.0	1.119800474251955	0.03305362894254118	90.59479062344035
0.58	0.005	0.0	0.45388196704463313	0.0	1.1511388773748805	0.03302046629917885	90.43793775610891
0.59	0.005	0.0	0.45760753346735455	0.0	1.1826811672281559	0.03298733692783383	90.28135645871868
0.6	0.005	0.0	0.46124927802390503	0.0	1.2144206765712124	0.03295424079512438	90.12504626108226
0.61	0.005	0.0	0.4648090814743434	0.0	1.2463509066230416	0.03292117786770225	89.96900669382747
0.62	0.005	0.0	0.4682887833145836	0.0	1.2784655160179326	0.032888148112252644	89.81323728839338
0.63	0.005	0.0	0.4716901822155274	0.0	1.310758319025359	0.032855151495494166	89.6577375770298
0.64	0.005	0.0	0.4750150360399764	0.0	1.3432232854795316	0.03282218798417882	89.50250709279723
0.65	0.005	0.0	0.4782650632049096	0.0	1.3758545347207363	0.03278925754509198	89.34754536956441
0.66	0.005	0.0	0.48144194264934204	0.0	1.408646334948362	0.032756360145052364	89.19285194200835
